time,step,surface,wing_uid,segment_uid,station_id,half,span_index,span_coordinate,span_coordinate_absolute,min_span_edge,max_span_edge,local_chord,spanwise_station_width,circulation,circulation_magnitude,relative_speed,section_lift_coefficient_from_circulation,lift_per_span,drag_per_span,section_lift_coefficient,section_force_x,section_force_y,section_force_z,section_force_units,force_density,span_coordinate_normalized
0.0025,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:0,mirror,0,-0.019679805263876915,0.019679805263876915,-0.17073284089565277,0.13768430054187775,0.4817955195903778,0.053669001907110214,-0.46586814522743225,0.46586814522743225,4.774763107299805,0.4050218235589317,2.2823782301286566,0.3145295340079795,0.30937039908215075,-0.01688048616051674,0.014322192408144474,0.1224929615855217,N,1.225,-0.03444947832631209
0.0025,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:1,mirror,1,0.0323098786175251,0.0323098786175251,-0.10801847279071808,0.17838484048843384,0.44652578234672546,0.050310373306274414,-0.4595417082309723,0.4595417082309723,4.7884063720703125,0.4298504540658957,2.284720691934773,0.24593227382154045,0.334149236545879,-0.012372944504022598,0.016731491312384605,0.11494515091180801,N,1.225,0.05655840839051744
0.0025,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:2,mirror,2,0.08104603737592697,0.08104603737592697,-0.04922882467508316,0.21653829514980316,0.4134632349014282,0.047161929309368134,-0.44523149728775024,0.44523149728775024,4.799066543579102,0.4487683353147759,2.2299293187468434,0.19600982911917234,0.3522152028278148,-0.009244201704859734,0.017244035378098488,0.10516776889562607,N,1.225,0.14187100281628773
0.0025,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:3,mirror,3,0.1267322599887848,0.1267322599887848,0.005881750024855137,0.2523041069507599,0.3824697732925415,0.0442105308175087,-0.42545992136001587,0.42545992136001587,4.800009727478027,0.46349965501845247,2.1317383676026154,0.14233859137013707,0.3639910303640172,-0.006292864680290222,0.017309222370386124,0.09424528479576111,N,1.225,0.22184468724098125
0.0025,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:4,mirror,4,0.16955941915512085,0.16955941915512085,0.05754349008202553,0.28583166003227234,0.35341590642929077,0.04144381359219551,-0.4025040566921234,0.4025040566921234,4.792284965515137,0.47530406712123136,1.9886691123919313,0.1265706532383987,0.3674771457700505,-0.005245570559054613,0.015395663678646088,0.0824180319905281,N,1.225,0.29681358412261455
0.0025,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:5,mirror,5,0.20970645546913147,0.20970645546913147,0.10597220808267593,0.31726107001304626,0.3261801600456238,0.03885024040937424,-0.3779352307319641,0.3779352307319641,4.80194616317749,0.482583585470732,1.8859005778431268,0.10289252858099825,0.37758536278232774,-0.0039973994717001915,0.014288358390331268,0.07326769083738327,N,1.225,0.3670909287823103
0.0025,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:6,mirror,6,0.2473410665988922,0.2473410665988922,0.15137024223804474,0.34672361612319946,0.30064889788627625,0.03641896694898605,-0.35274767875671387,0.35274767875671387,4.803937911987305,0.4884691701451084,1.7879505023556328,0.15207389581697975,0.3883736652968501,-0.005538374185562134,0.010833760723471642,0.0651153102517128,N,1.225,0.43297027581089303
0.0025,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:7,mirror,7,0.28262048959732056,0.28262048959732056,0.19392724335193634,0.3743424117565155,0.27671536803245544,0.03413988649845123,-0.327551007270813,0.327551007270813,4.7957892417907715,0.4936459365570925,1.6197237427267122,0.09844338080057126,0.3822623869001149,-0.003360845847055316,0.010458906181156635,0.055297184735536575,N,1.225,0.49472686850340264
0.0025,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:8,mirror,8,0.31569209694862366,0.31569209694862366,0.23382103443145752,0.4002327620983124,0.25427964329719543,0.03200336545705795,-0.30270498991012573,0.30270498991012573,4.800572395324707,0.49595806709482243,1.5155544779217114,0.1217257705243656,0.3892367671665137,-0.0038956343196332455,0.008294310420751572,0.0485028438270092,N,1.225,0.5526186822377718
0.0025,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:9,mirror,9,0.34669411182403564,0.34669411182403564,0.2712182402610779,0.4245028793811798,0.23324793577194214,0.0300005991011858,-0.2783971130847931,0.2783971130847931,4.798243999481201,0.49750171852131614,1.3943920227233204,0.11174363293858255,0.39041004104270216,-0.0033523759339004755,0.007150821853429079,0.04183259606361389,N,1.225,0.6068876765292384
0.0025,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:10,mirror,10,0.37575599551200867,0.37575599551200867,0.3062750995159149,0.4472542405128479,0.21353238821029663,0.028123151510953903,-0.254681259393692,0.254681259393692,4.799755096435547,0.49698599283271877,1.2662922454161347,0.06974748223366795,0.38727912485995286,-0.0019615190103650093,0.006926367990672588,0.03561212867498398,N,1.225,0.6577604732264858
0.0025,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:11,mirror,11,0.4029991626739502,0.4029991626739502,0.33913812041282654,0.46858176589012146,0.1950506567955017,0.02636319398880005,-0.23149049282073975,0.23149049282073975,4.799892425537109,0.4945204251763352,1.1562187006133833,0.09880356151693077,0.38712076791017014,-0.0026047774590551853,0.005064957309514284,0.030481617897748947,N,1.225,0.7054496085660554
0.0025,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:12,mirror,12,0.42853742837905884,0.42853742837905884,0.3699445426464081,0.4885745942592621,0.17772550880908966,0.02471337653696537,-0.20862968266010284,0.20862968266010284,4.798234939575195,0.48929955192056224,1.0403551641545496,0.08533171016679136,0.3822836811438654,-0.002108834683895111,0.004346677102148533,0.025710688903927803,N,1.225,0.7501543157063548
0.0025,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:13,mirror,13,0.45247751474380493,0.45247751474380493,0.3988231122493744,0.5073162913322449,0.16148459911346436,0.02316681295633316,-0.18574640154838562,0.18574640154838562,4.799219131469727,0.4793455662975238,0.9312478432313404,0.08273093223541414,0.3766067229586557,-0.0019166120328009129,0.0035113871563225985,0.021574044600129128,N,1.225,0.7920614115995329
